epoch,averaged_f1_score,f1_score_coffee machine,f1_score_computer,f1_score_kettle,f1_score_microwave,loss,precision_coffee machine,precision_computer,precision_kettle,precision_microwave,recall_coffee machine,recall_computer,recall_kettle,recall_microwave,val_averaged_f1_score,val_f1_score_coffee machine,val_f1_score_computer,val_f1_score_kettle,val_f1_score_microwave,val_loss,val_precision_coffee machine,val_precision_computer,val_precision_kettle,val_precision_microwave,val_recall_coffee machine,val_recall_computer,val_recall_kettle,val_recall_microwave
10,0.2735813856124878,0.522833526134491,0.301243394613266,0.23931623995304108,0.030932361260056496,0.015942823141813278,0.9632638096809387,0.7504874467849731,0.9229691624641418,0.9184601306915283,0.9410208463668823,0.7913081645965576,0.9184669256210327,0.6613554358482361,0.4016304910182953,0.828436017036438,0.16980521380901337,0.5779376029968262,0.030343234539031982,0.06599819660186768,0.9717031121253967,0.42429831624031067,0.9978117942810059,0.1745208501815796,0.7878073453903198,0.5960452556610107,0.2623705267906189,0.5231104493141174
11,0.26746851205825806,0.6071493029594421,0.3665672838687897,0.06593433022499084,0.030223118141293526,0.015238763764500618,0.9651451110839844,0.7574734687805176,0.9246861934661865,0.916048526763916,0.9462396502494812,0.8034800291061401,0.9240418076515198,0.6783804297447205,0.4714788794517517,0.7217623591423035,0.33200734853744507,0.8087399005889893,0.02340594492852688,0.05880604684352875,0.9149797558784485,0.5444363951683044,0.9957143068313599,0.23987440764904022,0.9368210434913635,0.38823404908180237,0.8020713329315186,0.5105695724487305
12,0.27135056257247925,0.643195390701294,0.3456861972808838,0.06621383875608444,0.030306760221719742,0.014763840474188328,0.9673216938972473,0.7630515098571777,0.9339423775672913,0.9156011343002319,0.9501715898513794,0.8093345165252686,0.9261323809623718,0.6851103901863098,0.3192014694213867,0.8563336730003357,0.35773730278015137,0.03860074654221535,0.0241341944783926,0.06710361689329147,0.9330212473869324,0.5437692999839783,0.9522184133529663,0.7657848000526428,0.9258862137794495,0.22452858090400696,0.4815880358219147,0.517328143119812
13,0.25585687160491943,0.5795537829399109,0.3804086744785309,0.03286152333021164,0.030603492632508278,0.014434395357966423,0.9665214419364929,0.7684318423271179,0.9423752427101135,0.9107450842857361,0.9514583945274353,0.8179392218589783,0.9344947934150696,0.6919131278991699,0.4976884722709656,0.8746605515480042,0.37559694051742554,0.7168580889701843,0.02363826520740986,0.06775122880935669,0.9590709805488586,0.5285719037055969,1.0,0.38872700929641724,0.9060177206993103,0.3985063433647156,0.6001150608062744,0.5109075307846069
14,0.282625675201416,0.6183839440345764,0.4002275764942169,0.0817776694893837,0.03011353872716427,0.014145678840577602,0.9700733423233032,0.7733258008956909,0.945186197757721,0.9136348366737366,0.9547469019889832,0.8196002840995789,0.9372822046279907,0.6988613605499268,0.5198920369148254,0.8176516890525818,0.3314363658428192,0.9051196575164795,0.025360340252518654,0.06834212690591812,0.970421552658081,0.5557410717010498,0.9574712514877319,0.7094659209251404,0.6119925379753113,0.3361284136772156,0.958573043346405,0.5282168984413147
15,0.27353841066360474,0.5924549102783203,0.4204252064228058,0.051176149398088455,0.03009745292365551,0.013831074349582195,0.9704025983810425,0.7770267724990845,0.9437412023544312,0.9109236001968384,0.9563196897506714,0.8248556852340698,0.9351916313171387,0.7068281769752502,0.5073672533035278,0.8576690554618835,0.35317111015319824,0.7944663763046265,0.02416248433291912,0.09190832823514938,0.9425055384635925,0.5626425743103027,0.9039855003356934,0.4765458106994629,0.6678102016448975,0.2622290849685669,0.8613348603248596,0.49397364258766174
16,0.25995439291000366,0.5601148009300232,0.40935319662094116,0.03970964252948761,0.030639929696917534,0.01341260876506567,0.9716913104057312,0.7803221940994263,0.9618912935256958,0.9145719408988953,0.9594652652740479,0.8276739716529846,0.9498257637023926,0.7173778414726257,0.46376270055770874,0.8372035622596741,0.3249166011810303,0.6686208248138428,0.024309862405061722,0.06611862033605576,0.9595323801040649,0.5285232663154602,0.9448717832565308,0.441300630569458,0.9150943160057068,0.4668642282485962,0.42405062913894653,0.5141741633415222
17,0.29330161213874817,0.6406079530715942,0.39896443486213684,0.10313157737255096,0.030502459034323692,0.013267512433230877,0.9712136387825012,0.7861500978469849,0.9613492488861084,0.9147204160690308,0.959965705871582,0.8315542936325073,0.9533101320266724,0.7195241451263428,0.5315989255905151,0.8631782531738281,0.3502729535102844,0.8830897808074951,0.029854603111743927,0.0718158707022667,0.978969156742096,0.5177707672119141,0.9902975559234619,0.35676640272140503,0.8782876133918762,0.557547390460968,0.880897581577301,0.5337363481521606
18,0.2567383050918579,0.46815499663352966,0.4039873480796814,0.12364358454942703,0.031167251989245415,0.012870150618255138,0.9753594994544983,0.789657473564148,0.9618912935256958,0.9129245281219482,0.9649699926376343,0.8343181610107422,0.9498257637023926,0.7284731864929199,0.5052935481071472,0.7738633155822754,0.3899669051170349,0.8271945714950562,0.03014950081706047,0.07410693913698196,0.9424248933792114,0.523467481136322,0.9893048405647278,0.4808131754398346,0.9171669483184814,0.3786793649196625,0.7451093196868896,0.529268205165863
19,0.2730976939201355,0.5215756893157959,0.4225132465362549,0.11761686950922012,0.030685020610690117,0.012617586180567741,0.9755904078483582,0.7931318879127502,0.9619718194007874,0.9164204597473145,0.965756356716156,0.8377082943916321,0.9519163966178894,0.7335297465324402,0.47534409165382385,0.824076771736145,0.33980464935302734,0.7073512673377991,0.030143672600388527,0.07887603342533112,0.9882780313491821,0.5340677499771118,0.9883720874786377,0.21006250381469727,0.7773013114929199,0.4767511487007141,0.6357882618904114,0.517328143119812
20,0.2709137499332428,0.5268397331237793,0.40986812114715576,0.11559679359197617,0.03135038912296295,0.012350808829069138,0.9771251082420349,0.7980446219444275,0.9723991751670837,0.9180705547332764,0.9680440425872803,0.843494713306427,0.9574912786483765,0.7394593954086304,0.2686692476272583,0.06030109152197838,0.17169471085071564,0.8056446313858032,0.037036582827568054,0.06569091975688934,0.8213905096054077,0.5413693189620972,0.9645669460296631,0.4929686188697815,0.9363922476768494,0.37397509813308716,0.7048331499099731,0.5278038382530212
21,0.252776563167572,0.4966529607772827,0.3948136270046234,0.08822499960660934,0.03141464293003082,0.012116234749555588,0.97779381275177,0.8014038801193237,0.9701704382896423,0.9186317324638367,0.969545304775238,0.8456050753593445,0.9519163966178894,0.7454254627227783,0.49860525131225586,0.8750815987586975,0.35629260540008545,0.7315397262573242,0.031507089734077454,0.08203136920928955,0.969721794128418,0.5171827077865601,0.9964881539344788,0.46201613545417786,0.8469125032424927,0.34318479895591736,0.6530494689941406,0.5028348565101624
22,0.27198484539985657,0.4427725076675415,0.4315159320831299,0.18279287219047546,0.030858011916279793,0.011783658526837826,0.979682981967926,0.8049466609954834,0.973870038986206,0.917553186416626,0.9721189737319946,0.8494309186935425,0.9609755873680115,0.7530285120010376,0.43929845094680786,0.8686872720718384,0.3541725277900696,0.5080940127372742,0.026240156963467598,0.08527819812297821,0.9744331240653992,0.49114173650741577,0.9834546446800232,0.2064155638217926,0.915237307548523,0.5411755442619324,0.8550057411193848,0.5395186543464661
23,0.24313291907310486,0.4033007323741913,0.4334128201007843,0.10481028258800507,0.031007802113890648,0.011652057990431786,0.9798241853713989,0.8100889921188354,0.9703180193901062,0.9207736253738403,0.9721189737319946,0.8511736392974854,0.9567944407463074,0.7551020383834839,0.32466140389442444,0.8656697869300842,0.3945172131061554,0.008291339501738548,0.030167240649461746,0.07848146557807922,0.9613799452781677,0.5275509357452393,0.9544349908828735,0.3933769762516022,0.9002286791801453,0.44899070262908936,0.9039125442504883,0.5165020823478699
24,0.24541665613651276,0.39556750655174255,0.4369831681251526,0.11760484427213669,0.031511109322309494,0.011317931115627289,0.98221355676651,0.8148037791252136,0.973870038986206,0.9200069904327393,0.9751215577125549,0.8571370244026184,0.9609755873680115,0.7631416320800781,0.34117400646209717,0.09318682551383972,0.378307968378067,0.8661994338035583,0.027001770213246346,0.08371961116790771,0.9583742618560791,0.4828285574913025,0.9984447956085205,0.24176719784736633,0.9066609740257263,0.3417097330093384,0.7387802004814148,0.512446939945221
25,0.2912295162677765,0.38407567143440247,0.42375555634498596,0.32639214396476746,0.030694741755723953,0.011042329482734203,0.9838082790374756,0.8182678818702698,0.9781227707862854,0.9225752949714661,0.9773377180099487,0.8590431213378906,0.9658536314964294,0.7668158411979675,0.5337927341461182,0.8819541931152344,0.347535103559494,0.8770254254341125,0.02865630015730858,0.08366649597883224,0.976142168045044,0.5275357961654663,0.9979932904243469,0.3903313875198364,0.8597055673599243,0.5334945917129517,0.8584579825401306,0.5311455726623535
26,0.29624423384666443,0.3434237837791443,0.4243544638156891,0.3856290876865387,0.031569551676511765,0.010743586346507072,0.9855416417121887,0.8238168358802795,0.9808646440505981,0.9200469255447388,0.9794824123382568,0.8631412982940674,0.9644599556922913,0.7706719040870667,0.48395872116088867,0.6500204801559448,0.3445175290107727,0.9116347432136536,0.029662085697054863,0.0884157121181488,0.9661481976509094,0.49335989356040955,0.9875164031982422,0.36245986819267273,0.9056603908538818,0.5726701021194458,0.8647871017456055,0.5258138179779053
27,0.29436224699020386,0.36025941371917725,0.4344542622566223,0.3516303598880768,0.031105058267712593,0.010429034940898418,0.9842864274978638,0.8291686177253723,0.9844523072242737,0.924419105052948,0.980697751045227,0.8674163818359375,0.9707317352294922,0.7786387205123901,0.4743384122848511,0.8901407718658447,0.18789586424827576,0.7896183729171753,0.029698656871914864,0.09404990077018738,0.9564079642295837,0.4474468231201172,1.0,0.25492602586746216,0.9141652584075928,0.626702606678009,0.5212888121604919,0.5304697155952454
28,0.27481502294540405,0.46289223432540894,0.4404432773590088,0.16514469683170319,0.030779823660850525,0.010195650160312653,0.9861060976982117,0.8370668888092041,0.9808510541915894,0.9245948195457458,0.979267954826355,0.8709835410118103,0.9637630581855774,0.7823857069015503,0.45702382922172546,0.6614063382148743,0.35324597358703613,0.7904091477394104,0.023033862933516502,0.09537939727306366,0.9557825326919556,0.4930310845375061,0.9698795080184937,0.3027270436286926,0.9361777901649475,0.5838328003883362,0.5558112859725952,0.5201817154884338
29,0.36217063665390015,0.4490865170955658,0.45468103885650635,0.5136973857879639,0.03121751733124256,0.009848732501268387,0.9884313941001892,0.8410046100616455,0.9858457446098328,0.9251216053962708,0.983414351940155,0.8744281530380249,0.9707317352294922,0.7887882590293884,0.4578052759170532,0.8920350670814514,0.4143431782722473,0.4950679838657379,0.02977486327290535,0.0945209190249443,0.9650583863258362,0.5206851363182068,0.9873617887496948,0.6377694606781006,0.927744448184967,0.5154748558998108,0.7192174792289734,0.5264896750450134
30,0.25448253750801086,0.4038601219654083,0.45485711097717285,0.1275937408208847,0.03161921352148056,0.00953010842204094,0.9879258275032043,0.8460199236869812,0.9837110638618469,0.925230085849762,0.982699453830719,0.8797925114631653,0.9679442644119263,0.7936265468597412,0.5391836166381836,0.8799511790275574,0.3932684659957886,0.8558181524276733,0.027696818113327026,0.0971037745475769,0.9774011373519897,0.4750308692455292,0.9604117274284363,0.31153446435928345,0.9025871753692627,0.5163785219192505,0.6979286670684814,0.5163894295692444
31,0.2570187747478485,0.4286208152770996,0.4615565240383148,0.10649310797452927,0.03140468895435333,0.009255629032850266,0.9891515374183655,0.8526633977890015,0.9850957989692688,0.9289948344230652,0.9842722415924072,0.8826380372047424,0.9672473669052124,0.7981737852096558,0.4996727406978607,0.8699393272399902,0.41536369919776917,0.6862596869468689,0.027128184214234352,0.09849513322114944,0.9442832469940186,0.5011844635009766,0.987500011920929,0.2956490218639374,0.9302458763122559,0.50605309009552,0.7727272510528564,0.5202192664146423
32,0.300946444272995,0.5368092060089111,0.4633317291736603,0.17223793268203735,0.031406864523887634,0.008869603276252747,0.9905097484588623,0.8584466576576233,0.9914772510528564,0.9308515191078186,0.9849156141281128,0.8887648582458496,0.9728223085403442,0.804103434085846,0.5067812204360962,0.8202438950538635,0.38727062940597534,0.7899109125137329,0.029699428007006645,0.10101737082004547,0.9593427777290344,0.49976009130477905,0.9777607321739197,0.42549437284469604,0.8971555233001709,0.5120995044708252,0.7336018681526184,0.5251379609107971
33,0.36717069149017334,0.5341577529907227,0.4765344560146332,0.42657342553138733,0.03141716495156288,0.008489163592457771,0.9908105134963989,0.8657174706459045,0.9922041296958923,0.9351505637168884,0.9866313934326172,0.8948780298233032,0.9756097793579102,0.8099603652954102,0.5529828071594238,0.8990685343742371,0.3926122784614563,0.8952276110649109,0.02502271719276905,0.1124972254037857,0.9761792421340942,0.4890422224998474,0.969962477684021,0.32036519050598145,0.8874356746673584,0.6197658777236938,0.8918296694755554,0.5191304087638855
34,0.3148219585418701,0.5844006538391113,0.48355862498283386,0.16022635996341705,0.031102173030376434,0.00817760732024908,0.9922547340393066,0.8714249730110168,0.9886685609817505,0.9355297088623047,0.9891335368156433,0.9006235599517822,0.9728223085403442,0.8139983415603638,0.4986529052257538,0.8221433162689209,0.429894357919693,0.7161672115325928,0.02640680782496929,0.10925233364105225,0.9393579363822937,0.5042105317115784,0.9753521084785461,0.28317517042160034,0.9033733606338501,0.6548351645469666,0.4781357944011688,0.5198438167572021
35,0.2896331548690796,0.525118350982666,0.48958516120910645,0.11173761636018753,0.03209145367145538,0.007793730590492487,0.9923932552337646,0.8789036870002747,0.9914953708648682,0.9374480843544006,0.9886330962181091,0.9050620794296265,0.9749128818511963,0.8210557103157043,0.46335798501968384,0.9145176410675049,0.4389471113681793,0.4728351831436157,0.027132002636790276,0.11410180479288101,0.9857812523841858,0.5120477676391602,0.951330304145813,0.3352718949317932,0.9018010497093201,0.5170695185661316,0.8434982895851135,0.5195058584213257
36,0.42210912704467773,0.6788607239723206,0.5041518807411194,0.4735864996910095,0.031837303191423416,0.007380038034170866,0.9934762120246887,0.8868311643600464,0.9922096133232117,0.9414593577384949,0.9907063245773315,0.912114679813385,0.9763066172599792,0.8260759115219116,0.5387642979621887,0.8977651000022888,0.46678397059440613,0.760446310043335,0.030061805620789528,0.11913307756185532,0.9749027490615845,0.5101510286331177,0.9567791819572449,0.22667567431926727,0.9133790731430054,0.4978804290294647,0.9298043847084045,0.5164269804954529
37,0.3525391221046448,0.39403077960014343,0.5212598443031311,0.46226105093955994,0.03260486200451851,0.006957049947232008,0.994123101234436,0.8941112756729126,0.9914893507957458,0.9410992860794067,0.9916356801986694,0.9176424145698547,0.9742160439491272,0.8346611261367798,0.48912084102630615,0.7202603220939636,0.4291722774505615,0.7777777314186096,0.029273083433508873,0.12168093770742416,0.9554575681686401,0.5367851853370667,0.9687249660491943,0.4114985764026642,0.9290308952331543,0.5859191417694092,0.6950517892837524,0.5259264707565308
38,0.37587791681289673,0.6287912130355835,0.5351497530937195,0.30654630064964294,0.03302428126335144,0.006515744142234325,0.9957678914070129,0.9024546146392822,0.992922842502594,0.9457994699478149,0.9924221038818359,0.9240550994873047,0.9777003526687622,0.8379351496696472,0.5583914518356323,0.8788806200027466,0.48938852548599243,0.8371067047119141,0.0281898844987154,0.13265089690685272,0.9574435949325562,0.5060184597969055,0.9805243611335754,0.20818185806274414,0.9036592245101929,0.6435661911964417,0.753164529800415,0.5267900824546814
39,0.4150172472000122,0.6957867741584778,0.5482559204101562,0.38285404443740845,0.033172253519296646,0.006042726803570986,0.9956259727478027,0.9122570753097534,0.9950354695320129,0.947533905506134,0.9926365613937378,0.9311485886573792,0.9777003526687622,0.8442286252975464,0.4758337140083313,0.9047393202781677,0.47742539644241333,0.4907546043395996,0.030415400862693787,0.13699816167354584,0.9763065576553345,0.5021259784698486,1.0,0.21719145774841309,0.9158805012702942,0.6528418064117432,0.7773302793502808,0.5216085314750671
40,0.4509710669517517,0.8358769416809082,0.5656221508979797,0.36853814125061035,0.03384708613157272,0.005585324019193649,0.9968442916870117,0.9210860729217529,0.9964513778686523,0.9496566653251648,0.9936373829841614,0.9380786418914795,0.9783971905708313,0.8502309918403625,0.5476640462875366,0.8305910229682922,0.529685378074646,0.8018685579299927,0.02851134166121483,0.14154861867427826,0.953120231628418,0.5619779229164124,0.9979757070541382,0.28271058201789856,0.8907232880592346,0.5328301191329956,0.5673187375068665,0.5164645314216614
41,0.5182939767837524,0.7631900906562805,0.5813215374946594,0.6948148608207703,0.033849429339170456,0.005056252237409353,0.9968474507331848,0.9323236346244812,0.9943382740020752,0.9542584419250488,0.9946382641792297,0.9445730447769165,0.9790940880775452,0.8575794100761414,0.5544977188110352,0.8568221926689148,0.508847713470459,0.8223074078559875,0.030013393610715866,0.1359138935804367,0.9617941379547119,0.5308679342269897,0.9990884065628052,0.23794719576835632,0.9409662485122681,0.6041514277458191,0.6306098699569702,0.5259264707565308
42,0.5704789161682129,0.7670103907585144,0.6033396124839783,0.8774555325508118,0.034110162407159805,0.00455890316516161,0.997778594493866,0.9419994950294495,0.9964563846588135,0.9562525153160095,0.9954246282577515,0.9523881077766418,0.9797909259796143,0.8651460409164429,0.5594046115875244,0.8929253816604614,0.4911888539791107,0.8227434754371643,0.03076077066361904,0.16625693440437317,0.9576290249824524,0.4942934215068817,0.9957337975502014,0.1941724568605423,0.9029445648193359,0.6664628982543945,0.6714614629745483,0.5234483480453491
43,0.5469064116477966,0.7878727316856384,0.6199911236763,0.7449168562889099,0.034844860434532166,0.004041572101414204,0.9981356859207153,0.9522998332977295,0.9971671104431152,0.9603472948074341,0.9951387047767639,0.9592364430427551,0.9811846613883972,0.8731128573417664,0.5300523638725281,0.8800910711288452,0.47017648816108704,0.7398614287376404,0.030080458149313927,0.16887116432189941,0.9746769070625305,0.5202730894088745,0.9744681119918823,0.31072279810905457,0.9270297288894653,0.6450678110122681,0.7905638813972473,0.5140990614891052
44,0.5694873332977295,0.8468629121780396,0.6414928436279297,0.7536154389381409,0.035978205502033234,0.0035687964409589767,0.9984235167503357,0.9622405767440796,0.997873842716217,0.963833749294281,0.9960680603981018,0.9652407169342041,0.9811846613883972,0.8783513307571411,0.555634081363678,0.8909574151039124,0.49812552332878113,0.8045386075973511,0.028914662078022957,0.17857305705547333,0.9646380543708801,0.5184751749038696,0.9980487823486328,0.2400314062833786,0.9085191488265991,0.6177592277526855,0.5886076092720032,0.5164645314216614
45,0.5776441693305969,0.8371257185935974,0.659106433391571,0.7779310941696167,0.036413438618183136,0.0031379666179418564,0.9992119669914246,0.9700767993927002,0.99858158826828,0.9676571488380432,0.9971404075622559,0.9714900255203247,0.9811846613883972,0.8837717175483704,0.5641596913337708,0.8997913002967834,0.5300626158714294,0.7966616153717041,0.030123217031359673,0.18634279072284698,0.9687737822532654,0.5219804048538208,0.998106062412262,0.1881643384695053,0.9090909361839294,0.6387290358543396,0.6064441800117493,0.5270904302597046
46,0.6191915273666382,0.8642181158065796,0.6788226366043091,0.8957405686378479,0.037984658032655716,0.0026795819867402315,0.9991406202316284,0.9774918556213379,1.0,0.9718956351280212,0.9974263906478882,0.9773853421211243,0.9832752346992493,0.8931936621665955,0.5593342781066895,0.8861018419265747,0.5319810509681702,0.7892172932624817,0.030036821961402893,0.20096223056316376,0.9612356424331665,0.52745521068573,1.0,0.20761990547180176,0.9073756337165833,0.6368420124053955,0.5063291192054749,0.5176660418510437
47,0.6120659708976746,0.8445290923118591,0.6930688619613647,0.8717948198318481,0.0388711579144001,0.0022793265525251627,0.9995700120925903,0.9835821986198425,1.0,0.9746900200843811,0.9971404075622559,0.9828858375549316,0.9853658676147461,0.9007967114448547,0.5520581603050232,0.8630391359329224,0.5308129191398621,0.7844274640083313,0.029953179880976677,0.2094297558069229,0.9576735496520996,0.5276076793670654,0.9990636706352234,0.23463386297225952,0.9249570965766907,0.6458253264427185,0.6139240264892578,0.5243119597434998
48,0.6202213764190674,0.8578662872314453,0.707370400428772,0.8753109574317932,0.040337782353162766,0.0018935446860268712,0.9997850656509399,0.9892821907997131,1.0,0.9788831472396851,0.99764084815979,0.9877736568450928,0.9825783967971802,0.910618782043457,0.5508381128311157,0.8900364637374878,0.5249304175376892,0.7593099474906921,0.029075628146529198,0.22681011259555817,0.9683983325958252,0.5271499156951904,0.9970479607582092,0.27470698952674866,0.8979417085647583,0.6625958681106567,0.7773302793502808,0.521007776260376
49,0.6225071549415588,0.8617121577262878,0.7228050827980042,0.8618581295013428,0.04365319013595581,0.0015249197604134679,0.99992835521698,0.9945687055587769,1.0,0.9852119088172913,0.9977123141288757,0.9922802448272705,0.9846689701080322,0.9233875274658203,0.5473065376281738,0.8809460997581482,0.5387052297592163,0.7399612665176392,0.029613545164465904,0.23126691579818726,0.9633694291114807,0.5374964475631714,0.9991856813430786,0.30048245191574097,0.9097341299057007,0.6547155380249023,0.7059838771820068,0.519167959690094
